created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-06-18T08:07:44Z,187179,9.40,15.70,33.31,84.80,33.10,16
2023-06-18T08:08:04Z,187180,8.80,14.50,33.50,84.80,33.10,15
2023-06-18T08:08:36Z,187181,14.8,21.1,,,,
2023-06-18T08:08:57Z,187182,14.8,20.7,,,,
2023-06-18T08:09:19Z,187183,14.8,20.8,,,,
2023-06-18T08:09:41Z,187184,14.7,20.5,,,,
2023-06-18T08:10:02Z,187185,14.8,20.6,,,,
2023-06-18T08:10:24Z,187186,14.7,20.8,,,,
2023-06-18T08:10:45Z,187187,14.5,20.8,,,,
2023-06-18T08:11:07Z,187188,14.4,20.6,,,,
2023-06-18T08:11:28Z,187189,14.5,20.7,,,,
2023-06-18T08:11:50Z,187190,14.5,20.8,,,,
2023-06-18T08:12:11Z,187191,14.3,20.3,,,,
2023-06-18T08:12:32Z,187192,14.3,20.2,,,,
2023-06-18T08:12:54Z,187193,14.2,19.2,,,,
2023-06-18T08:13:15Z,187194,14.0,18.9,,,,
2023-06-18T09:11:23Z,187195,14.2,21.4,,,,
2023-06-18T09:11:45Z,187196,14.2,21.1,,,,
2023-06-18T09:12:07Z,187197,14.3,21.2,,,,
2023-06-18T09:12:28Z,187198,14.4,21.6,,,,
2023-06-18T09:12:50Z,187199,14.4,21.7,,,,
2023-06-18T09:13:11Z,187200,14.2,21.4,,,,
2023-06-18T09:13:33Z,187201,14.3,22.0,,,,
2023-06-18T09:13:55Z,187202,14.2,22.0,,,,
2023-06-18T09:14:16Z,187203,14.2,23.1,,,,
2023-06-18T09:14:37Z,187204,14.1,23.1,,,,
2023-06-18T09:14:58Z,187205,14.1,23.1,,,,
2023-06-18T09:15:20Z,187206,14.0,23.6,,,,
2023-06-18T09:15:41Z,187207,14.0,23.5,,,,
2023-06-18T09:16:03Z,187208,13.9,23.5,,,,
2023-06-18T09:16:24Z,187209,13.7,23.5,,,,
2023-06-18T09:16:46Z,187210,13.5,22.3,,,,
2023-06-18T09:17:07Z,187211,13.4,22.1,,,,
2023-06-18T09:17:29Z,187212,13.5,22.4,,,,
2023-06-18T09:17:50Z,187213,13.6,22.6,,,,
2023-06-18T09:18:12Z,187214,13.6,22.3,,,,
2023-06-18T09:18:33Z,187215,13.7,23.7,,,,
2023-06-18T09:18:54Z,187216,13.5,23.4,,,,
2023-06-18T09:19:16Z,187217,13.5,23.2,,,,
2023-06-18T09:19:37Z,187218,13.4,22.1,,,,
2023-06-18T09:19:58Z,187219,13.4,22.2,,,,
2023-06-18T09:20:20Z,187220,13.4,22.8,,,,
2023-06-18T09:20:41Z,187221,13.6,22.9,,,,
2023-06-18T09:21:03Z,187222,13.6,23.0,,,,
2023-06-18T09:21:24Z,187223,13.3,24.0,,,,
2023-06-18T09:21:46Z,187224,13.1,23.5,,,,
2023-06-18T09:22:07Z,187225,13.0,22.8,,,,
2023-06-18T09:22:29Z,187226,13.1,22.8,,,,
2023-06-18T09:22:50Z,187227,13.0,22.7,,,,
2023-06-18T09:23:12Z,187228,12.8,22.1,,,,
2023-06-18T09:23:33Z,187229,12.8,21.9,,,,
2023-06-18T09:23:55Z,187230,12.9,22.4,,,,
2023-06-18T09:24:16Z,187231,12.9,22.1,,,,
2023-06-18T09:24:38Z,187232,13.2,22.1,,,,
2023-06-18T09:24:59Z,187233,13.2,21.0,,,,
2023-06-18T09:25:21Z,187234,13.3,21.2,,,,
2023-06-18T09:25:42Z,187235,13.3,20.8,,,,
2023-06-18T09:26:04Z,187236,13.5,21.3,,,,
2023-06-18T09:26:25Z,187237,13.6,21.4,,,,
2023-06-18T09:26:46Z,187238,13.5,21.1,,,,
2023-06-18T09:27:07Z,187239,13.6,21.4,,,,
2023-06-18T09:27:29Z,187240,13.7,21.3,,,,
2023-06-18T09:27:50Z,187241,13.9,21.4,,,,
2023-06-18T09:28:11Z,187242,13.8,21.4,,,,
2023-06-18T09:28:33Z,187243,13.8,21.8,,,,
2023-06-18T09:28:54Z,187244,13.9,22.0,,,,
2023-06-18T09:29:15Z,187245,13.6,20.4,,,,
2023-06-18T09:29:36Z,187246,13.6,20.0,,,,
2023-06-18T09:29:58Z,187247,13.6,19.9,,,,
2023-06-18T09:30:19Z,187248,13.6,20.7,,,,
2023-06-18T09:30:41Z,187249,13.6,20.6,,,,
2023-06-18T09:31:02Z,187250,13.5,20.6,,,,
2023-06-18T09:31:23Z,187251,13.4,20.3,,,,
2023-06-18T09:31:45Z,187252,13.5,20.7,,,,
2023-06-18T09:32:06Z,187253,13.5,19.5,,,,
2023-06-18T09:32:28Z,187254,13.6,19.4,,,,
2023-06-18T09:32:49Z,187255,13.6,19.4,,,,
2023-06-18T09:33:11Z,187256,13.8,21.2,,,,
2023-06-18T09:33:32Z,187257,13.8,21.1,,,,
2023-06-18T09:33:54Z,187258,13.9,22.0,,,,
2023-06-18T09:34:15Z,187259,13.8,22.0,,,,
2023-06-18T09:34:37Z,187260,13.7,21.4,,,,
2023-06-18T09:34:58Z,187261,13.6,21.5,,,,
2023-06-18T09:35:19Z,187262,13.5,21.5,,,,
2023-06-18T09:35:41Z,187263,13.6,21.9,,,,
2023-06-18T09:36:02Z,187264,13.6,21.8,,,,
2023-06-18T09:36:24Z,187265,13.6,21.5,,,,
2023-06-18T09:36:45Z,187266,13.4,21.1,,,,
2023-06-18T09:37:07Z,187267,13.3,21.5,,,,
2023-06-18T09:37:28Z,187268,13.2,22.6,,,,
2023-06-18T09:37:49Z,187269,13.2,22.3,,,,
2023-06-18T09:38:10Z,187270,13.1,22.0,,,,
2023-06-18T09:38:32Z,187271,13.0,22.0,,,,
2023-06-18T09:38:53Z,187272,13.1,22.5,,,,
2023-06-18T09:39:15Z,187273,13.3,22.4,,,,
2023-06-18T09:39:36Z,187274,13.2,23.0,,,,
2023-06-18T09:39:58Z,187275,13.4,23.1,,,,
2023-06-18T09:40:19Z,187276,13.5,23.4,,,,
2023-06-18T09:40:41Z,187277,13.7,24.0,,,,
2023-06-18T09:41:02Z,187278,13.7,23.4,,,,
2023-06-18T09:41:23Z,187279,13.7,24.2,,,,
2023-06-18T09:41:45Z,187280,13.9,26.0,,,,
2023-06-18T09:42:06Z,187281,14.1,26.4,,,,
2023-06-18T09:42:27Z,187282,14.2,25.3,,,,
2023-06-18T09:42:49Z,187283,14.2,26.0,,,,
2023-06-18T09:43:10Z,187284,14.2,26.9,,,,
2023-06-18T09:43:32Z,187285,14.3,26.9,,,,
2023-06-18T09:43:53Z,187286,14.0,26.0,,,,
2023-06-18T09:44:15Z,187287,14.0,25.9,,,,
2023-06-18T09:44:36Z,187288,13.9,25.1,,,,
2023-06-18T09:44:57Z,187289,13.8,25.6,,,,
2023-06-18T09:45:19Z,187290,13.9,26.1,,,,
2023-06-18T09:45:40Z,187291,14.0,25.8,,,,
2023-06-18T09:46:01Z,187292,13.8,25.8,,,,
2023-06-18T09:46:22Z,187293,13.7,25.6,,,,
2023-06-18T09:46:44Z,187294,13.6,25.3,,,,
2023-06-18T09:47:05Z,187295,13.7,25.5,,,,
2023-06-18T09:47:27Z,187296,13.8,25.0,,,,
2023-06-18T09:47:48Z,187297,13.9,25.2,,,,
2023-06-18T09:48:10Z,187298,13.8,24.0,,,,
2023-06-18T09:48:32Z,187299,13.9,24.1,,,,
2023-06-18T09:48:53Z,187300,13.9,24.1,,,,
2023-06-18T09:49:15Z,187301,13.9,24.0,,,,
2023-06-18T09:49:36Z,187302,13.9,23.4,,,,
2023-06-18T09:49:57Z,187303,13.8,23.2,,,,
2023-06-18T09:50:18Z,187304,13.7,22.5,,,,
2023-06-18T09:50:40Z,187305,13.6,22.8,,,,
2023-06-18T09:51:01Z,187306,13.7,23.1,,,,
2023-06-18T09:51:22Z,187307,13.7,22.4,,,,
2023-06-18T09:51:44Z,187308,13.8,22.5,,,,
2023-06-18T09:52:05Z,187309,13.8,21.8,,,,
2023-06-18T09:52:26Z,187310,13.6,19.3,,,,
2023-06-18T09:52:48Z,187311,13.5,18.8,,,,
2023-06-18T09:53:09Z,187312,13.5,18.7,,,,
2023-06-18T09:53:30Z,187313,13.4,17.9,,,,
2023-06-18T09:53:52Z,187314,13.4,17.1,,,,
2023-06-18T09:54:13Z,187315,13.3,17.5,,,,
2023-06-18T09:54:34Z,187316,13.3,16.6,,,,
2023-06-18T09:54:56Z,187317,13.3,17.0,,,,
2023-06-18T09:55:17Z,187318,13.5,17.2,,,,
2023-06-18T09:55:39Z,187319,13.4,16.8,,,,
2023-06-18T09:56:01Z,187320,13.3,16.4,,,,
2023-06-18T09:56:22Z,187321,13.3,16.9,,,,
2023-06-18T09:56:43Z,187322,13.4,16.8,,,,
2023-06-18T09:57:05Z,187323,13.3,16.9,,,,
2023-06-18T09:57:27Z,187324,13.3,16.9,,,,
2023-06-18T09:57:48Z,187325,13.2,17.5,,,,
2023-06-18T09:58:09Z,187326,13.2,17.8,,,,
2023-06-18T09:58:31Z,187327,13.2,17.4,,,,
2023-06-18T09:58:53Z,187328,13.4,17.8,,,,
2023-06-18T09:59:14Z,187329,13.4,19.6,,,,
2023-06-18T09:59:36Z,187330,13.6,19.9,,,,
2023-06-18T09:59:57Z,187331,13.6,21.0,,,,
2023-06-18T10:00:19Z,187332,13.6,20.9,,,,
2023-06-18T10:00:40Z,187333,13.3,20.6,,,,
2023-06-18T10:01:01Z,187334,13.3,20.5,,,,
2023-06-18T10:01:23Z,187335,13.3,20.4,,,,
2023-06-18T10:01:44Z,187336,13.3,20.0,,,,
2023-06-18T10:02:05Z,187337,13.2,20.2,,,,
2023-06-18T10:02:27Z,187338,13.1,19.7,,,,
2023-06-18T10:02:48Z,187339,13.2,19.9,,,,
2023-06-18T10:03:09Z,187340,13.1,20.1,,,,
2023-06-18T10:03:30Z,187341,13.2,21.3,,,,
2023-06-18T10:03:52Z,187342,13.1,21.2,,,,
2023-06-18T10:04:13Z,187343,13.3,21.6,,,,
2023-06-18T10:04:35Z,187344,13.2,21.6,,,,
2023-06-18T10:04:56Z,187345,13.2,21.1,,,,
2023-06-18T10:05:17Z,187346,13.3,21.2,,,,
2023-06-18T10:05:39Z,187347,13.3,20.8,,,,
2023-06-18T10:06:00Z,187348,13.1,20.7,,,,
2023-06-18T10:06:22Z,187349,13.2,20.6,,,,
2023-06-18T10:06:43Z,187350,13.2,20.6,,,,
2023-06-18T10:07:04Z,187351,13.2,19.9,,,,
2023-06-18T10:07:25Z,187352,13.2,20.1,,,,
2023-06-18T10:07:47Z,187353,13.2,20.2,,,,
2023-06-18T10:08:08Z,187354,13.2,20.1,,,,
2023-06-18T10:08:29Z,187355,13.1,19.2,,,,
2023-06-18T10:08:50Z,187356,13.1,18.8,,,,
2023-06-18T10:09:12Z,187357,13.1,18.7,,,,
2023-06-18T10:09:33Z,187358,13.0,18.8,,,,
2023-06-18T10:09:55Z,187359,12.9,16.7,,,,
2023-06-18T10:10:16Z,187360,12.9,16.6,,,,
2023-06-18T10:10:38Z,187361,12.8,16.1,,,,
2023-06-18T10:10:59Z,187362,12.9,16.2,,,,
2023-06-18T10:11:20Z,187363,12.9,16.2,,,,
2023-06-18T10:11:42Z,187364,13.1,16.9,,,,
2023-06-18T10:12:04Z,187365,13.0,16.8,,,,
2023-06-18T10:12:25Z,187366,12.9,17.4,,,,
2023-06-18T10:12:46Z,187367,12.8,17.0,,,,
2023-06-18T10:13:08Z,187368,12.9,17.4,,,,
2023-06-18T10:13:29Z,187369,12.7,18.1,,,,
2023-06-18T10:13:50Z,187370,12.9,18.5,,,,
2023-06-18T10:14:11Z,187371,12.8,17.4,,,,
2023-06-18T10:14:32Z,187372,12.8,17.6,,,,
2023-06-18T10:14:54Z,187373,12.8,17.7,,,,
2023-06-18T10:15:15Z,187374,12.9,17.8,,,,
2023-06-18T10:15:37Z,187375,12.8,17.8,,,,
2023-06-18T10:15:58Z,187376,12.9,17.8,,,,
2023-06-18T10:16:20Z,187377,13.1,18.0,,,,
2023-06-18T10:16:41Z,187378,13.0,18.1,,,,
2023-06-18T10:17:03Z,187379,13.2,18.3,,,,
2023-06-18T10:17:24Z,187380,13.2,18.2,,,,
2023-06-18T10:17:45Z,187381,13.3,18.8,,,,
2023-06-18T10:18:07Z,187382,13.5,19.1,,,,
2023-06-18T10:18:28Z,187383,13.5,18.9,,,,
2023-06-18T10:18:50Z,187384,13.7,19.3,,,,
2023-06-18T10:19:11Z,187385,13.6,19.9,,,,
2023-06-18T10:19:33Z,187386,13.6,20.5,,,,
2023-06-18T10:19:56Z,187387,13.7,20.6,,,,
2023-06-18T10:20:17Z,187388,13.5,20.4,,,,
2023-06-18T10:20:39Z,187389,13.5,20.5,,,,
2023-06-18T10:21:00Z,187390,13.4,20.3,,,,
2023-06-18T10:21:22Z,187391,13.4,19.7,,,,
2023-06-18T10:21:43Z,187392,13.3,19.6,,,,
2023-06-18T10:22:05Z,187393,13.5,19.9,,,,
2023-06-18T10:22:26Z,187394,13.4,19.2,,,,
2023-06-18T10:22:48Z,187395,13.4,19.6,,,,
2023-06-18T10:23:09Z,187396,13.6,19.7,,,,
2023-06-18T10:23:31Z,187397,13.6,19.9,,,,
2023-06-18T10:23:52Z,187398,13.6,20.0,,,,
2023-06-18T10:24:13Z,187399,13.6,19.3,,,,
2023-06-18T10:24:35Z,187400,13.5,18.6,,,,
2023-06-18T10:24:56Z,187401,13.4,18.5,,,,
2023-06-18T10:25:18Z,187402,13.5,18.8,,,,
2023-06-18T10:25:39Z,187403,13.7,19.2,,,,
2023-06-18T10:26:00Z,187404,13.8,19.3,,,,
2023-06-18T10:26:22Z,187405,13.8,19.2,,,,
2023-06-18T10:26:43Z,187406,13.6,20.4,,,,
2023-06-18T10:27:04Z,187407,13.4,20.3,,,,
2023-06-18T10:27:25Z,187408,13.3,20.2,,,,
2023-06-18T10:27:47Z,187409,13.0,19.8,,,,
2023-06-18T10:28:08Z,187410,13.0,19.9,,,,
2023-06-18T10:28:30Z,187411,13.0,19.7,,,,
2023-06-18T10:28:52Z,187412,12.7,19.1,,,,
2023-06-18T10:29:13Z,187413,12.7,19.3,,,,
2023-06-18T10:29:34Z,187414,12.6,19.1,,,,
2023-06-18T10:29:56Z,187415,12.6,18.5,,,,
2023-06-18T10:30:17Z,187416,12.7,18.2,,,,
2023-06-18T10:30:38Z,187417,12.7,18.0,,,,
2023-06-18T10:30:59Z,187418,12.8,18.1,,,,
2023-06-18T10:31:21Z,187419,12.7,18.0,,,,
2023-06-18T10:31:42Z,187420,12.7,18.0,,,,
2023-06-18T10:32:03Z,187421,12.7,18.3,,,,
2023-06-18T10:32:25Z,187422,12.7,18.2,,,,
2023-06-18T10:32:46Z,187423,12.6,17.9,,,,
2023-06-18T10:33:08Z,187424,12.6,18.1,,,,
2023-06-18T10:33:29Z,187425,12.6,17.7,,,,
2023-06-18T10:33:51Z,187426,12.6,17.1,,,,
2023-06-18T10:34:13Z,187427,12.5,16.9,,,,
2023-06-18T10:34:34Z,187428,12.5,16.4,,,,
2023-06-18T10:34:55Z,187429,12.5,16.4,,,,
2023-06-18T10:35:17Z,187430,12.6,16.7,,,,
2023-06-18T10:35:39Z,187431,12.6,16.7,,,,
2023-06-18T10:36:00Z,187432,12.3,16.5,,,,
2023-06-18T10:36:21Z,187433,12.1,15.6,,,,
2023-06-18T10:36:42Z,187434,12.2,15.8,,,,
2023-06-18T10:37:03Z,187435,12.4,16.0,,,,
2023-06-18T10:37:25Z,187436,12.4,14.8,,,,
2023-06-18T10:37:46Z,187437,12.4,15.3,,,,
2023-06-18T10:38:07Z,187438,12.6,15.4,,,,
2023-06-18T10:38:29Z,187439,12.8,15.5,,,,
2023-06-18T10:38:50Z,187440,12.7,15.5,,,,
2023-06-18T10:39:12Z,187441,12.7,15.1,,,,
2023-06-18T10:39:33Z,187442,12.7,15.1,,,,
2023-06-18T10:39:54Z,187443,12.9,15.3,,,,
2023-06-18T10:40:16Z,187444,13.0,15.5,,,,
2023-06-18T10:40:38Z,187445,13.0,15.3,,,,
2023-06-18T10:40:59Z,187446,12.9,15.0,,,,
2023-06-18T10:41:21Z,187447,13.0,15.0,,,,
2023-06-18T10:41:42Z,187448,13.0,15.2,,,,
2023-06-18T10:42:04Z,187449,13.1,15.2,,,,
2023-06-18T10:42:25Z,187450,13.0,15.2,,,,
2023-06-18T10:42:47Z,187451,13.3,15.5,,,,
2023-06-18T10:43:08Z,187452,13.3,15.5,,,,
2023-06-18T10:43:30Z,187453,13.3,15.8,,,,
2023-06-18T10:43:52Z,187454,13.4,15.6,,,,
2023-06-18T10:44:13Z,187455,13.5,15.9,,,,
2023-06-18T10:44:34Z,187456,13.5,16.1,,,,
2023-06-18T10:44:56Z,187457,13.5,16.1,,,,
2023-06-18T10:45:17Z,187458,13.6,16.2,,,,
2023-06-18T10:45:38Z,187459,13.6,16.1,,,,
2023-06-18T10:46:00Z,187460,13.7,16.1,,,,
2023-06-18T10:46:21Z,187461,13.8,16.4,,,,
2023-06-18T10:46:43Z,187462,13.9,16.1,,,,
2023-06-18T10:47:04Z,187463,13.8,16.3,,,,
2023-06-18T10:47:26Z,187464,13.7,16.3,,,,
2023-06-18T10:47:47Z,187465,13.6,16.2,,,,
2023-06-18T10:48:08Z,187466,13.6,16.3,,,,
2023-06-18T10:48:29Z,187467,13.7,16.1,,,,
2023-06-18T10:48:51Z,187468,13.8,16.4,,,,
2023-06-18T10:49:13Z,187469,13.7,16.3,,,,
2023-06-18T10:49:34Z,187470,13.8,16.6,,,,
2023-06-18T10:49:56Z,187471,13.9,17.1,,,,
2023-06-18T10:50:17Z,187472,14.1,17.3,,,,
2023-06-18T10:50:39Z,187473,13.9,17.0,,,,
2023-06-18T10:51:00Z,187474,13.9,17.0,,,,
2023-06-18T10:51:22Z,187475,13.8,17.3,,,,
2023-06-18T10:51:43Z,187476,14.0,17.4,,,,
2023-06-18T10:52:05Z,187477,13.8,17.6,,,,
2023-06-18T10:52:26Z,187478,13.9,17.5,,,,
2023-06-18T10:52:47Z,187479,13.9,17.5,,,,
2023-06-18T10:53:08Z,187480,13.9,17.8,,,,
2023-06-18T10:53:30Z,187481,13.9,18.2,,,,
2023-06-18T10:53:51Z,187482,13.9,18.5,,,,
2023-06-18T10:54:12Z,187483,13.9,18.4,,,,
2023-06-18T10:54:33Z,187484,14.0,18.6,,,,
2023-06-18T10:54:54Z,187485,13.9,18.4,,,,
2023-06-18T10:55:16Z,187486,13.8,18.0,,,,
2023-06-18T10:55:37Z,187487,14.1,18.2,,,,
2023-06-18T10:55:58Z,187488,14.0,18.2,,,,
2023-06-18T10:56:19Z,187489,14.0,18.6,,,,
2023-06-18T10:56:41Z,187490,13.8,18.4,,,,
2023-06-18T10:57:02Z,187491,13.7,18.1,,,,
2023-06-18T10:57:23Z,187492,13.8,18.3,,,,
2023-06-18T10:57:45Z,187493,14.0,19.9,,,,
2023-06-18T10:58:06Z,187494,13.9,19.5,,,,
2023-06-18T10:58:28Z,187495,13.8,19.5,,,,
2023-06-18T10:58:50Z,187496,13.9,19.6,,,,
2023-06-18T10:59:11Z,187497,13.7,19.1,,,,
2023-06-18T10:59:33Z,187498,13.6,18.8,,,,
2023-06-18T10:59:54Z,187499,13.8,19.8,,,,
2023-06-18T11:00:16Z,187500,13.7,19.5,,,,
2023-06-18T11:00:37Z,187501,13.7,19.3,,,,
2023-06-18T11:00:58Z,187502,13.4,19.2,,,,
2023-06-18T11:01:19Z,187503,13.2,18.9,,,,
2023-06-18T11:01:41Z,187504,13.1,18.6,,,,
2023-06-18T11:02:02Z,187505,13.0,18.5,,,,
2023-06-18T11:02:24Z,187506,13.0,18.6,,,,
2023-06-18T11:02:45Z,187507,12.9,18.1,,,,
2023-06-18T11:03:06Z,187508,13.0,18.4,,,,
2023-06-18T11:03:28Z,187509,13.2,18.8,,,,
2023-06-18T11:03:49Z,187510,13.2,18.5,,,,
2023-06-18T11:04:11Z,187511,13.0,18.6,,,,
2023-06-18T11:04:32Z,187512,13.0,18.8,,,,
2023-06-18T11:04:54Z,187513,13.0,18.8,,,,
2023-06-18T11:05:15Z,187514,13.0,18.7,,,,
2023-06-18T11:05:37Z,187515,13.0,19.1,,,,
2023-06-18T11:05:58Z,187516,13.1,19.3,,,,
2023-06-18T11:06:19Z,187517,12.9,19.0,,,,
2023-06-18T11:06:40Z,187518,12.9,19.5,,,,
2023-06-18T11:07:02Z,187519,13.0,19.8,,,,
2023-06-18T11:07:23Z,187520,12.9,19.6,,,,
2023-06-18T11:07:44Z,187521,12.8,19.6,,,,
2023-06-18T11:08:06Z,187522,12.7,19.9,,,,
2023-06-18T11:08:27Z,187523,12.5,18.3,,,,
2023-06-18T11:08:48Z,187524,12.7,18.8,,,,
2023-06-18T11:09:10Z,187525,12.7,18.9,,,,
2023-06-18T11:09:31Z,187526,12.7,18.6,,,,
2023-06-18T11:09:52Z,187527,12.7,18.7,,,,
2023-06-18T11:10:14Z,187528,12.6,18.5,,,,
2023-06-18T11:10:35Z,187529,12.5,18.0,,,,
2023-06-18T11:10:56Z,187530,12.6,18.1,,,,
2023-06-18T11:11:18Z,187531,12.5,18.2,,,,
2023-06-18T11:11:39Z,187532,12.8,18.9,,,,
2023-06-18T11:12:00Z,187533,12.9,19.0,,,,
2023-06-22T01:55:21Z,187534,28.30,49.80,29.44,75.60,29.80,15
2023-06-22T01:55:48Z,187535,26.70,46.90,29.50,75.30,30.20,15
2023-06-22T01:56:07Z,187536,28.70,43.60,29.56,93.50,30.20,15
2023-06-22T01:56:27Z,187537,31.30,48.10,29.63,93.00,30.20,15
2023-06-22T01:56:46Z,187538,31.20,48.50,29.69,93.00,30.20,15
2023-06-22T01:57:05Z,187539,32.40,48.80,29.81,92.60,30.40,15
2023-06-22T01:57:25Z,187540,32.10,49.00,29.88,91.40,30.40,16
2023-06-22T01:57:44Z,187541,30.20,44.90,30.00,92.90,30.30,16
2023-06-22T01:58:04Z,187542,29.90,43.20,30.13,92.60,30.40,15
2023-06-22T01:58:23Z,187543,29.10,43.60,30.25,92.50,30.50,16
2023-06-22T01:58:43Z,187544,29.10,45.40,30.38,92.60,30.40,15
2023-06-22T01:59:02Z,187545,30.00,43.40,30.56,92.50,30.60,15
2023-06-22T01:59:21Z,187546,30.50,44.50,30.63,92.70,30.80,16
2023-06-22T01:59:41Z,187547,29.00,40.20,30.81,91.70,30.80,15
2023-06-22T02:00:00Z,187548,27.70,42.90,30.94,92.40,30.90,16
2023-06-22T02:00:20Z,187549,28.70,47.40,31.06,90.60,31.20,17
2023-06-22T02:00:39Z,187550,28.30,49.50,31.25,90.60,31.20,15
2023-06-22T02:00:59Z,187551,28.50,47.20,31.38,90.60,31.00,14
2023-06-22T02:01:25Z,187552,23.60,42.80,31.50,73.60,31.20,15
2023-06-22T02:01:44Z,187553,25.90,47.10,31.63,88.90,31.30,14
2023-06-22T02:02:03Z,187554,28.20,46.40,31.75,90.00,31.10,14
2023-06-22T02:02:23Z,187555,28.90,43.70,31.88,88.80,31.50,13
2023-06-22T02:02:42Z,187556,28.50,41.90,32.00,89.20,31.30,16
2023-06-22T02:03:02Z,187557,27.90,40.30,32.06,88.40,31.50,14
2023-06-22T02:03:21Z,187558,27.10,43.40,32.19,88.40,31.50,16
2023-06-22T02:03:40Z,187559,27.40,44.50,32.31,87.80,31.50,15
2023-06-22T02:04:00Z,187560,26.50,37.90,32.44,87.40,31.70,18
2023-06-22T02:04:19Z,187561,26.30,38.80,32.50,88.40,31.70,15
2023-06-22T02:04:39Z,187562,27.50,41.80,32.63,87.10,31.70,16
2023-06-22T02:04:58Z,187563,27.10,40.80,32.69,87.10,31.70,14
2023-06-22T02:05:17Z,187564,26.20,40.20,32.88,87.30,31.80,16
2023-06-22T02:05:37Z,187565,25.60,39.50,32.94,86.40,31.70,15
2023-06-22T02:05:56Z,187566,25.80,38.30,33.00,86.80,31.70,16
2023-06-22T02:06:16Z,187567,25.40,38.00,33.06,87.00,31.90,16
2023-06-22T02:06:35Z,187568,26.10,40.50,33.13,85.80,31.80,16
2023-06-22T02:06:55Z,187569,26.60,45.20,33.25,84.80,31.90,13
2023-06-22T02:07:15Z,187570,25.70,48.40,33.31,85.10,31.80,15
2023-06-22T02:07:34Z,187571,24.60,38.30,33.44,85.30,31.90,16
2023-06-22T02:07:54Z,187572,25.00,36.20,33.50,84.80,31.90,14
2023-06-22T02:08:13Z,187573,24.40,34.60,33.56,85.30,31.90,14
2023-06-22T02:08:32Z,187574,25.30,40.20,33.63,85.00,32.00,12
2023-06-22T02:08:52Z,187575,24.40,41.20,33.69,85.30,31.90,16
2023-06-22T02:09:11Z,187576,23.70,36.70,33.81,84.70,32.00,15
2023-06-22T02:09:31Z,187577,23.90,39.50,33.88,85.20,32.10,15
2023-06-22T02:09:50Z,187578,23.50,41.60,33.88,85.50,32.00,16
2023-06-22T02:10:09Z,187579,24.10,38.20,34.00,84.70,32.20,16
2023-06-22T02:10:29Z,187580,25.20,36.80,34.06,84.70,32.10,15
2023-06-22T02:10:48Z,187581,24.10,38.40,34.06,83.70,32.10,16
2023-06-22T02:11:27Z,187582,23.70,34.80,34.19,84.00,32.20,15
2023-06-22T02:11:47Z,187583,24.20,36.70,34.25,84.50,32.10,14
2023-06-22T02:12:06Z,187584,23.70,35.20,34.31,84.10,32.30,14
2023-06-22T02:12:25Z,187585,23.60,33.70,34.31,84.40,32.30,14
2023-06-22T02:12:45Z,187586,23.80,34.40,34.44,84.40,32.30,18
2023-06-22T02:13:05Z,187587,22.90,35.90,34.44,83.90,32.40,14
2023-06-22T02:13:24Z,187588,23.30,35.70,34.44,84.10,32.30,16
2023-06-22T02:13:44Z,187589,23.80,34.50,34.44,83.40,32.30,14
2023-06-22T02:14:03Z,187590,23.70,37.80,34.50,83.90,32.40,14
2023-06-22T02:14:22Z,187591,23.30,40.90,34.63,83.50,32.50,16
2023-06-22T02:14:42Z,187592,24.50,43.30,34.69,83.60,32.30,13
2023-06-22T02:15:01Z,187593,23.90,40.10,34.81,83.90,32.30,13
2023-06-22T02:15:21Z,187594,24.80,44.40,34.75,83.90,32.40,16
2023-06-22T02:15:40Z,187595,23.40,40.20,34.75,83.90,32.30,16
2023-06-22T02:16:00Z,187596,23.40,37.20,34.81,84.60,32.40,16
2023-06-22T02:16:19Z,187597,23.80,38.40,34.81,84.10,32.30,15
2023-06-22T02:16:39Z,187598,24.10,35.30,34.88,83.90,32.30,15
2023-06-22T02:16:58Z,187599,24.00,35.60,34.94,84.10,32.30,14
2023-06-22T02:17:19Z,187600,23.50,35.40,35.06,83.80,32.50,16
2023-06-22T02:17:38Z,187601,23.70,33.20,35.13,84.00,32.50,16
2023-06-22T02:17:59Z,187602,24.30,36.60,35.00,84.10,32.40,16
2023-06-22T02:18:39Z,187603,23.50,35.60,35.06,84.30,32.50,16
2023-06-22T02:18:58Z,187604,23.70,37.30,35.06,84.40,32.30,16
2023-06-22T02:19:17Z,187605,24.50,38.10,35.06,83.90,32.30,15
2023-06-22T02:19:37Z,187606,23.80,34.90,35.13,83.30,32.50,16
2023-06-22T02:19:56Z,187607,23.90,36.90,35.13,83.90,32.40,14
2023-06-22T02:20:16Z,187608,24.00,37.20,35.19,84.00,32.50,16
2023-06-22T02:20:35Z,187609,23.30,35.60,35.13,83.10,32.40,15
2023-06-22T02:20:55Z,187610,23.30,33.20,35.19,83.80,32.50,14
2023-06-22T02:21:14Z,187611,23.90,33.50,35.19,83.80,32.50,16
2023-06-22T02:21:53Z,187612,22.80,38.90,35.25,82.40,32.50,16
2023-06-22T02:22:12Z,187613,22.50,36.00,35.31,82.50,32.80,15
2023-06-22T02:22:31Z,187614,23.20,36.00,35.31,82.60,32.50,14
2023-06-22T02:22:51Z,187615,23.50,37.70,35.38,83.60,32.40,16
